Persona_Id,Tipo_Persona_Id,Sucursal_Oficial,Zona_Oficial,Territorio_Oficial,Sexo,Estdo_Civil,Pais,Provincia,Profesion,LEGALES97,LEGALES98,LEGALES998,Convenio_Desc,Dependencia_Principal_Id,Categoria_Laboral,Dependencia_Desc,Ind_Vto_Min_Dia_Acred_Haberes,Ind_Vto_Max_Dia_Acred_Haberes,Renueva_Contrato,Segmento_Convenio_Id,Segmento_Convenio_Desc,Tipo_Convenio_Segmento_Id,Grupo_Segmento,Comportamiento_Credito_Id,Ultimo_Grupo_Segmento,Preembozo_VI,Preembozo_MA,Preembozo_AM,Producto_VI,Producto_MA,Producto_AM,Paquete_VI,Paquete_MA,Paquete_AM,Grupo_Afinidad_VI,Grupo_Afinidad_MA,Grupo_Afinidad_AM,Tipo_Pago_VI,Tipo_Pago_MA,Tipo_Pago__AM,Forma_Pago_VI,Forma_Pago_MA,Forma_Pago_AM,UPG_VISA_12,UPG_AMEX_12,UPG_MASTER_12,UPG_VISA_6,UPG_AMEX_6,UPG_MASTER_6,RUBRO_DE_MAYOR_CONS_TC,RUBRO_DE_MAYOR_CONS_TC_3,RUBRO_DE_MAYOR_CONS_TC_6,RUBRO_DE_MAYOR_CONS_TC_12,Ind_Precancelacion_PPE,CANCELA_PPE,Ind_Precancelacion_PHI,CANCELA_PHI,Fecha_Vto_PPR_Id,Ind_Precancelacion_PPR,CANCELA_PPR,PATAGONIA_ANTICIPO,UTILIZA_ADELANTO_CA,RUBRO_DE_MAYOR_CONS_TD,RUBRO_DE_MAYOR_CONS_TD_3,RUBRO_DE_MAYOR_CONS_TD_6,RUBRO_DE_MAYOR_CONS_TD_12,CARTERA,EXCLUSION,SEGMENTO,SCORECARD,Situacion_BCRA_Max_6_T,MODA_SIT_1,MODA_SIT_3,MODA_SIT_6,MODA_SIT_12,tend_monto_3_signo,tend_monto_6_signo,tend_monto_12_signo,tend_Q_3_s_signo,tend_Q_6_s_signo,tend_Q_12_s_signo,TIPO_CARTERA,VINCULACION,Status
CU 0800114636168,F,224-Catamarca,NOA,-1.000000,M,C,ARGENTINA,CATAMARCA,OTROS,0.000000,0.000000,0.000000,EJERCITO ARGENTINO,U2625,000000000002202,R I MEC 15,N,N,N,-1,Sin Informar,-1,Sin Informar,R,Público,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000,0.000000,,,,,CG,SIN PROD CRED,MA,CURRENT,,5,5,5,5,,,,,,,CG,CG,1.000000
CU 0800114639650,F,214-Posadas,NEA,-1.000000,M,S,ARGENTINA,MISIONES,IND.COMERCIANTE,0.000000,0.000000,0.000000,Sin Informar,-1,,Sin Informar,N,N,-1,-1,Sin Informar,-1,Sin Informar,,Sin Informar,1,-1,-1,VISA CLASSIC,-1,-1,No Aplica,-1,-1,9462,-1,-1,Pago minimo,-1,-1,Pago minimo de caja de ahorro,-1,-1,I,I,I,I,I,I,-1,-1,-1,-1,,,,,,,,0.000000,0.000000,,,,,,SIN PROD CRED,,CURRENT,0.000000,1,1,1,1,,,,,,,CG,CG,0.000000
CU 0800114642165,F,288-Puerto Madryn,Austral,-1.000000,M,S,ARGENTINA,CHUBUT,EMP.EMP.PUBLICA,0.000000,0.000000,0.000000,Sin Informar,-1,,Sin Informar,N,N,-1,-1,Sin Informar,-1,Sin Informar,,Sin Informar,-1,0,-1,-1,MASTERCARD GOLD,-1,-1,No Aplica,-1,  -1,5630,-1,-1,Pago total,-1,-1,Debito en caja de ahorro,-1,D,I,I,D,I,I,-1,-1,-1,-1,NO,0.000000,NO,0.000000,,NO,0.000000,0.000000,0.000000,AUTOMOVIL,INDUMENTARIA,INDUMENTARIA,INDUMENTARIA,CG,OK,MA,CURRENT,,1,1,1,1,,,,,,,CG,CG,0.000000
CU 0800114650850,F,316-Belgrano,Macrocentro,-1.000000,M,S,ARGENTINA,CAPITAL FEDERAL,RELAC.DEPENDEN.,0.000000,0.000000,0.000000,Sin Informar,-1,,Sin Informar,S,S,-1,-1,Sin Informar,-1,Sin Informar,,Sin Informar,1,-1,-1,VISA CLASSIC,-1,-1,No Aplica,-1,-1,2603,-1,-1,Pago total,-1,-1,Pago total de caja de ahorro,-1,-1,I,I,I,I,I,I,AUTOMOVIL,SUPERMERCADOS,SUPERMERCADOS,SUPERMERCADOS,,,,,,,,0.000000,0.000000,,,,,CG,OK,MA,CURRENT,,1,1,1,1,,,,,,,CG,CG,1.000000
CU 0800114652675,F,010-Casa Central,Microcentro,-1.000000,F,V,ARGENTINA,BUENOS AIRES,OTROS,0.000000,0.000000,0.000000,PASIVOS PNA,913000-D913,AI,PREV PENSIONES PERSONAL SUBALTERNO,S,N,N,SW,Fuerzas de Seguridad,FFSS,Público,R,Público,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000,0.000000,,,,,PS,SIN PROD CRED,Publico,CURRENT,,1,1,1,1,,,,,,,PS,PS,0.000000
CU 0800114653135,F,230-Ushuaia,Austral,-1.000000,F,S,ARGENTINA,TIERRA DEL FUEGO,OTROS,0.000000,0.000000,0.000000,Sin Informar,-1,,Sin Informar,N,N,-1,-1,Sin Informar,-1,Sin Informar,,Sin Informar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000,0.000000,,,,,CG,SIN PROD CRED,MA,CURRENT,,,,,,,,,,,,CG,CG,0.000000
CU 0800114653303,F,334-San Rafael,Cuyo,-1.000000,M,S,ARGENTINA,SAN LUIS,OTROS,0.000000,0.000000,0.000000,Sin Informar,-1,,Sin Informar,N,N,-1,-1,Sin Informar,-1,Sin Informar,,Sin Informar,-1,1,-1,-1,MASTERCARD INTERNACIONAL,-1,-1,No Aplica,-1,  -1,1512,-1,-1,No Informado,-1,-1,Por ventanilla,-1,I,I,I,I,I,I,-1,-1,-1,-1,,,,,,,,,,,,,,CG,SIN PROD CRED,MA,CURRENT,,1,1,1,1,,,,,,,CG,CG,0.000000
CU 0800114655053,F,333-Ramos Mejia,AMBA Oeste,-1.000000,M,C,ARGENTINA,BUENOS AIRES,OTROS,0.000000,0.000000,0.000000,Sin Informar,-1,,Sin Informar,N,N,-1,-1,Sin Informar,-1,Sin Informar,,Sin Informar,-1,1,-1,-1,MASTERCARD INTERNACIONAL,-1,-1,No Aplica,-1,  -1,1512,-1,-1,No Informado,-1,-1,Por ventanilla,-1,I,I,I,I,I,I,-1,-1,-1,-1,,,,,,,,,,,,,,CG,SIN PROD CRED,MA,CURRENT,,1,1,1,1,,,,,,,CG,CG,0.000000
CU 0800114656550,F,223-Rio Gallegos,Austral,-1.000000,M,V,ARGENTINA,SANTA CRUZ,OTROS,0.000000,0.000000,0.000000,Sin Informar,-1,,Sin Informar,N,N,-1,-1,Sin Informar,-1,Sin Informar,,Sin Informar,0,-1,-1,VISA CLASSIC,-1,-1,No Aplica,-1,-1,4509,-1,-1,Pago total,-1,-1,Pago por ventanilla,-1,-1,I,I,I,I,I,I,-1,-1,-1,-1,,,,,,,,,,,,,,CG,SIN PROD CRED,MA,CURRENT,,1,1,1,1,,,,,,,CG,CG,0.000000
CU 0800114657797,F,221-La Rioja,NOA,-1.000000,F,S,ARGENTINA,LA RIOJA,OTROS,0.000000,0.000000,0.000000,Sin Informar,-1,,Sin Informar,N,N,-1,-1,Sin Informar,-1,Sin Informar,,Sin Informar,1,-1,-1,VISA CLASSIC,-1,-1,No Aplica,-1,-1,2603,-1,-1,Pago total,-1,-1,Pago total de caja de ahorro,-1,-1,I,I,I,I,I,I,AUTOMOVIL,INDUMENTARIA,INDUMENTARIA,HOGAR_ELECTRO,,,,,,,,0.000000,0.000000,,,,,CG,OK,MA,CURRENT,,1,1,1,1,,,,,,,CG,CG,0.000000
CU 0800114664152,F,208-Resistencia,NEA,-1.000000,F,S,ARGENTINA,CHACO,OTROS,0.000000,0.000000,0.000000,PASIVOS PNA,808000-BERM,CS,BERMEJO-SUBPREFECTURA,S,N,N,SW,Fuerzas de Seguridad,FFSS,Público,R,Público,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000,0.000000,,,,,PS,SIN PROD CRED,Publico,CURRENT,,,,,,,,,,,,PS,PS,0.000000
CU 0800114666338,F,224-Catamarca,NOA,-1.000000,M,C,ARGENTINA,CATAMARCA,OTROS,0.000000,0.000000,0.000000,Sin Informar,-1,,Sin Informar,N,N,-1,-1,Sin Informar,-1,Sin Informar,,Sin Informar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000,0.000000,,,,,CG,SIN PROD CRED,MA,CURRENT,,1,1,1,1,,,,,,,CG,CG,0.000000
CU 0800114667969,F,060-Mendoza,Cuyo,-1.000000,M,S,ARGENTINA,MENDOZA,OTROS,0.000000,0.000000,0.000000,Sin Informar,-1,,Sin Informar,N,N,-1,-1,Sin Informar,-1,Sin Informar,,Público,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000,0.000000,,,,,CG,SIN PROD CRED,MA,CURRENT,,1,1,1,1,,,,,,,CG,CG,0.000000
CU 0800114670474,F,312-Avenida Callao,Macrocentro,-1.000000,M,S,ARGENTINA,CAPITAL FEDERAL,OTROS,0.000000,0.000000,0.000000,Sin Informar,-1,,Sin Informar,N,N,-1,-1,Sin Informar,-1,Sin Informar,,Sin Informar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000,0.000000,,,,,CG,SIN PROD CRED,MA,CURRENT,,,,,,,,,,,,CG,CG,0.000000
CU 0800114671537,F,351-M del Plata-Luro,Buenos Aires Sur,-1.000000,F,C,ARGENTINA,BUENOS AIRES,OTROS,0.000000,0.000000,0.000000,Sin Informar,-1,,Sin Informar,N,N,-1,-1,Sin Informar,-1,Sin Informar,,Sin Informar,1,-1,-1,VISA CLASSIC,-1,-1,No Aplica,-1,-1,5205,-1,-1,Pago total,-1,-1,Pago por ventanilla,-1,-1,I,I,I,I,I,I,INDUMENTARIA,TURISMO,TURISMO,TURISMO,,,,,,,,,,,,,,CG,OK,MA,CURRENT,,1,1,1,1,,,,,,,CG,CG,0.000000
CU 0800114671641,F,160-Lavalle,Microcentro,-1.000000,F,S,ARGENTINA,BUENOS AIRES,OTROS,0.000000,0.000000,0.000000,Sin Informar,-1,,Sin Informar,N,N,-1,-1,Sin Informar,-1,Sin Informar,,Sin Informar,1,-1,-1,VISA GOLD,-1,-1,No Aplica,-1,-1,2603,-1,-1,Pago total,-1,-1,Pago total de caja de ahorro,-1,-1,I,I,I,I,I,I,AUTOMOVIL,AUTOMOVIL,TURISMO,INDUMENTARIA,,,,,,,,0.000000,0.000000,,,,,CG,OK,MA,CURRENT,,1,1,1,1,,,,,,,CG,CG,0.000000
CU 0800114675147,F,345-Adrogue,AMBA Sur,-1.000000,M,E,ARGENTINA,BUENOS AIRES,OTROS,0.000000,0.000000,0.000000,Sin Informar,-1,,Sin Informar,N,N,-1,-1,Sin Informar,-1,Sin Informar,,Sin Informar,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,I,I,I,I,I,I,-1,-1,-1,-1,,,,,,,,,,,,,,,OK,,CURRENT,0.000000,,,1,1,,,,,,,CG,CG,0.000000
CU 0800114676940,F,205-Mar del Plata,Buenos Aires Sur,-1.000000,F,C,ARGENTINA,BUENOS AIRES,ARQUITECTO,0.000000,0.000000,0.000000,Sin Informar,-1,,Sin Informar,N,N,-1,-1,Sin Informar,-1,Sin Informar,,Sin Informar,1,-1,-1,VISA CLASSIC,-1,-1,No Aplica,-1,-1,5205,-1,-1,Pago total,-1,-1,Pago por ventanilla,-1,-1,I,I,I,I,I,I,OTROS,OTROS,OTROS,HOGAR_ELECTRO,,,,,,,,,,,,,,CG,OK,MA,CURRENT,,1,1,1,1,,,,,,,CG,CG,0.000000
CU 0800114679463,F,117-Malabia,Macrocentro,-1.000000,M,S,ARGENTINA,CAPITAL FEDERAL,OTROS,0.000000,0.000000,0.000000,Sin Informar,-1,,Sin Informar,N,N,-1,-1,Sin Informar,-1,Sin Informar,,Sin Informar,-1,1,-1,-1,MASTERCARD INTERNACIONAL,-1,-1,No Aplica,-1,  -1,1512,-1,-1,No Informado,-1,-1,Por ventanilla,-1,I,I,I,I,I,I,-1,-1,-1,-1,,,,,,,,,,,,,,CG,SIN PROD CRED,MA,CURRENT,,1,1,1,1,,,,,,,CG,VINCULACION_RECIENTE,0.000000
CU 0800114680859,F,101-Caballito,Macrocentro,-1.000000,M,S,ARGENTINA,CAPITAL FEDERAL,OTROS,0.000000,0.000000,0.000000,Sin Informar,-1,,Sin Informar,N,N,-1,-1,Sin Informar,-1,Sin Informar,,Sin Informar,1,1,-1,VISA GOLD,MASTERCARD INTERNACIONAL,-1,No Aplica,No Aplica,-1,9462,1512,-1,Pago total,No Informado,-1,Pago por ventanilla,Por ventanilla,-1,I,I,U,I,I,U,-1,-1,-1,-1,,,,,,,,,,,,,,CG,SIN PROD CRED,MA,CURRENT,,1,1,1,1,,,,,,,CG,CG,0.000000
CU 0800114687125,F,018-Beiro,AMBA Oeste,-1.000000,M,C,ARGENTINA,CAPITAL FEDERAL,OTROS,0.000000,0.000000,0.000000,Sin Informar,-1,,Sin Informar,N,N,-1,-1,Sin Informar,-1,Sin Informar,,Sin Informar,1,-1,-1,VISA CLASSIC,-1,-1,No Aplica,-1,-1,6687,-1,-1,Pago total,-1,-1,Pago por ventanilla,-1,-1,I,I,I,I,I,I,AUTOMOVIL,AUTOMOVIL,INDUMENTARIA,INDUMENTARIA,,,,,,,,,,,,,,CG,OK,MA,CURRENT,,,1,1,1,,,,,,,CG,CG,0.000000
CU 0800114687935,F,306-Concepcion del Uruguay,Rosario,-1.000000,M,C,ARGENTINA,ENTRE RIOS,OTROS,0.000000,0.000000,0.000000,PREFECTURA NAVAL ARGENTINA,CONC,AI,PREF CONCORDIA / 045-211908,N,N,N,-1,Sin Informar,-1,Sin Informar,V,Público,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CG,SIN PROD CRED,MA,CURRENT,,1,1,1,1,,,,,,,CG,CG,0.000000
CU 0800114690711,F,275-Esquel,Cordillera,-1.000000,F,S,ARGENTINA,BUENOS AIRES,OTROS,0.000000,0.000000,0.000000,Sin Informar,-1,,Sin Informar,N,N,-1,-1,Sin Informar,-1,Sin Informar,,Sin Informar,0,0,-1,VISA CLASSIC,MASTERCARD INTERNACIONAL,-1,No Aplica,No Aplica,-1,4510,5630,-1,Pago minimo,Pago minimo,-1,Pago minimo de caja de ahorro,Debito en caja de ahorro,-1,I,I,I,I,I,I,SUPERMERCADOS,SUPERMERCADOS,INDUMENTARIA,INDUMENTARIA,,,,,,,,0.000000,1.000000,AUTOMOVIL,AUTOMOVIL,AUTOMOVIL,OTROS,CG,OK,MA,NO CURRENT,,1,1,1,1,,,,,,,CG,CG,0.000000
CU 0800114693363,F,362-RAWSON,Austral,-1.000000,M,S,ARGENTINA,CHUBUT,OTROS,0.000000,0.000000,0.000000,INSTITUTO DON BOSCO,362,,INSTITUTO DON BOSCO,S,N,-1,PY,Pyme,PYME,Privado,,Privado,0,0,-1,VISA CLASSIC,MASTERCARD INTERNACIONAL,-1,No Aplica,No Aplica,-1,4510,5630,-1,Pago total,Pago total,-1,Pago total de caja de ahorro,Debito en caja de ahorro,-1,I,I,D,I,I,D,-1,-1,-1,-1,NO,0.000000,NO,0.000000,,NO,0.000000,1.000000,1.000000,HOGAR_ELECTRO,HOGAR_ELECTRO,HOGAR_ELECTRO,SUPERMERCADOS,PS,OK,Privado,CURRENT,,1,1,1,1,,,,,,,PS,PS,0.000000
CU 0800114694082,F,131-Quilmes,AMBA Sur,-1.000000,F,S,ARGENTINA,BUENOS AIRES,OTROS,0.000000,0.000000,0.000000,Sin Informar,-1,,Sin Informar,N,N,-1,-1,Sin Informar,-1,Sin Informar,,Sin Informar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CG,SIN PROD CRED,MA,CURRENT,,3,1,1,1,,,,,,,CG,CG,1.000000
CU 0800114695744,F,142-Lanus Oeste,AMBA Sur,-1.000000,F,S,ARGENTINA,BUENOS AIRES,RELAC.DEPENDEN.,0.000000,0.000000,0.000000,Sin Informar,-1,,Sin Informar,N,N,-1,-1,Sin Informar,-1,Sin Informar,,Sin Informar,0,-1,-1,VISA CLASSIC,-1,-1,No Aplica,-1,-1,4509,-1,-1,Pago total,-1,-1,Pago total de caja de ahorro,-1,-1,U,I,I,I,I,I,OTROS,SUPERMERCADOS,SUPERMERCADOS,SUPERMERCADOS,,,,,,,,0.000000,0.000000,,,,,CG,OK,MA,CURRENT,,1,1,1,1,,,,,,,CG,CG,0.000000
CU 0800114698362,F,351-M del Plata-Luro,Buenos Aires Sur,-1.000000,F,C,ARGENTINA,BUENOS AIRES,RELAC.DEPENDEN.,0.000000,0.000000,0.000000,Sin Informar,-1,,Sin Informar,N,N,-1,-1,Sin Informar,-1,Sin Informar,,Sin Informar,1,-1,-1,VISA GOLD,-1,-1,No Aplica,-1,-1,4509,-1,-1,Pago total,-1,-1,Pago total de caja de ahorro,-1,-1,I,I,I,I,I,I,INDUMENTARIA,INDUMENTARIA,TURISMO,TURISMO,,,,,,,,0.000000,0.000000,,,,,CG,OK,MA,CURRENT,,1,1,1,1,,,,,,,CG,CG,0.000000
CU 0800114701527,F,310-Suc. Catalinas,Microcentro,-1.000000,M,C,ARGENTINA,BUENOS AIRES,OTROS,0.000000,0.000000,0.000000,ARMADA ARGENTINA,350000,SMAE   101320,DIRECCION DEL MATERIAL AERONAVAL,N,N,N,-1,Sin Informar,-1,Sin Informar,V,Público,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000,0.000000,AUTOMOVIL,AUTOMOVIL,AUTOMOVIL,SUPERMERCADOS,CG,SIN UTILIZACION,MA,CURRENT,,,,,,,,,,,,CG,CG,0.000000
CU 0800114702314,F,133-Av.Entre Rios,Macrocentro,-1.000000,F,C,ARGENTINA,CAPITAL FEDERAL,QUIMICO Y BIOQ.,0.000000,0.000000,0.000000,ANLIS R C MALBRAN,01,,ANLIS DR C G MALBRAN,N,N,N,-1,Sin Informar,-1,Sin Informar,V,Público,0,1,-1,VISA CLASSIC,MASTERCARD INTERNACIONAL,-1,No Aplica,No Aplica,-1,2493,9552,-1,Pago total,Pago total,-1,Pago total de caja de ahorro,Debito en caja de ahorro,-1,I,I,I,I,I,I,INDUMENTARIA,TURISMO,TURISMO,SUPERMERCADOS,,,,,,,,0.000000,0.000000,AUTOMOVIL,OTROS,OTROS,OTROS,CG,OK,MA,CURRENT,,1,1,1,1,,,,,,,CG,CG,0.000000
CU 0800114703647,F,001-Areas Centrales,Sin Informar,-1.000000,M,D,ARGENTINA,SANTA CRUZ,OTROS,0.000000,1.000000,0.000000,Sin Informar,-1,,Sin Informar,N,N,-1,-1,Sin Informar,-1,Sin Informar,,Privado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000,0.000000,,,,,CG,SIN PROD CRED,MA,CURRENT,,,,,,,,,,,,CG,CG,0.000000
CU 0800114706861,F,252-S. Antonio Oeste,Viedma,-1.000000,F,C,ARGENTINA,RIO NEGRO,OTROS,0.000000,0.000000,0.000000,Sin Informar,-1,,Sin Informar,N,N,-1,-1,Sin Informar,-1,Sin Informar,,Sin Informar,-1,-1,1,-1,-1,AMEX CLASSIC,-1,-1,No Aplica,  -1,-1,4510,-1,-1,Pago total,-1,-1,Pago total de caja de ahorro,I,I,I,I,I,I,-1,-1,-1,-1,,,,,,,,,,,,,,CG,SIN UTILIZACION,MA,CURRENT,,,,,,,,,,,,CG,CG,0.000000
CU 0800114708662,F,346-Salta Sur,NOA,-1.000000,F,S,ARGENTINA,SALTA,MEDICO,0.000000,0.000000,0.000000,Sin Informar,-1,,Sin Informar,N,N,-1,-1,Sin Informar,-1,Sin Informar,,Sin Informar,0,0,-1,VISA PLATINUM,MASTERCARD PLATINUM,-1,No Aplica,No Aplica,-1,4509,5630,-1,Pago total,Pago total,-1,Pago total de caja de ahorro,Debito en caja de ahorro,-1,I,I,I,I,I,I,AUTOMOVIL,AUTOMOVIL,AUTOMOVIL,AUTOMOVIL,,,,,,,,0.000000,0.000000,,,,,CG,SIN UTILIZACION,MA,CURRENT,,1,1,1,1,,,,,,,CG,CG,0.000000
CU 0800114711234,F,223-Rio Gallegos,Austral,-1.000000,M,C,ARGENTINA,SANTA CRUZ,OTROS,0.000000,0.000000,0.000000,EJERCITO ARGENTINO,U2243,000000000002201,R C TAN 11,N,N,N,-1,Sin Informar,-1,Sin Informar,V,Público,0,0,0,VISA PLATINUM,MASTERCARD GOLD,AMEX GOLD,No Aplica,No Aplica,No Aplica,2493,9552,2493,Pago total,Pago minimo,Pago minimo,Pago total de caja de ahorro,Debito en caja de ahorro,Pago minimo de caja de ahorro,I,I,I,I,I,I,AUTOMOVIL,AUTOMOVIL,AUTOMOVIL,AUTOMOVIL,,,,,,,,0.000000,0.000000,,,,,CG,SIN UTILIZACION,MA,CURRENT,,1,1,1,1,,,,,,,CG,CG,1.000000
CU 0800114711870,F,210-San Juan,Cuyo,-1.000000,M,C,ARGENTINA,SAN JUAN,RELAC.DEPENDEN.,0.000000,0.000000,0.000000,Sin Informar,-1,,Sin Informar,N,N,-1,-1,Sin Informar,-1,Sin Informar,,Sin Informar,1,-1,-1,VISA GOLD,-1,-1,No Aplica,-1,-1,6687,-1,-1,Pago total,-1,-1,Pago por ventanilla,-1,-1,I,I,I,I,I,I,-1,-1,-1,-1,NO,0.000000,NO,0.000000,,NO,0.000000,0.000000,0.000000,,,,,CG,OK,MA,CURRENT,,1,1,1,1,,,,,,,CG,CG,0.000000
CU 0800114714487,F,257-Catriel,Alto Valle,-1.000000,F,S,ARGENTINA,RIO NEGRO,OTROS,0.000000,0.000000,0.000000,MASTER GROUP INGENIERIA Y CONS,CATRIEL,ADMINISTRATIVA,MASTER CROUP INGENIERIA Y CONSTRUCCIONES,S,N,-1,PY,Pyme,PYME,Privado,,Privado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000,0.000000,AUTOMOVIL,AUTOMOVIL,OTROS,OTROS,CG,SIN PROD CRED,Privado,CURRENT,,1,1,1,1,,,,,,,PS,PS,0.000000
CU 0800114715799,F,100-Microcentro,Microcentro,-1.000000,M,S,ARGENTINA,CAPITAL FEDERAL,OTROS,0.000000,0.000000,0.000000,ANLIS R C MALBRAN,01,,ANLIS DR C G MALBRAN,N,N,N,-1,Sin Informar,-1,Sin Informar,V,Público,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000,0.000000,SUPERMERCADOS,SUPERMERCADOS,SUPERMERCADOS,SUPERMERCADOS,CG,SIN PROD CRED,MA,CURRENT,,,,,,,,,,,,CG,CG,0.000000
CU 0800114721559,F,048-Lomas de Zamora,AMBA Sur,-1.000000,F,D,ARGENTINA,BUENOS AIRES,OTROS,0.000000,0.000000,0.000000,Sin Informar,-1,,Sin Informar,N,N,-1,-1,Sin Informar,-1,Sin Informar,,Sin Informar,-1,-1,1,-1,-1,AMEX GOLD,-1,-1,No Aplica,  -1,-1,917,-1,-1,Pago total,-1,-1,Pago por ventanilla,I,I,I,I,I,I,AUTOMOVIL,TURISMO,TURISMO,TURISMO,,,,,,,,,,,,,,CG,OK,MA,CURRENT,,1,1,1,1,,,,,,,CG,CG,0.000000
CU 0800114728819,F,273-V. La Angostura,Cordillera,-1.000000,M,S,ARGENTINA,RIO NEGRO,OTROS,0.000000,0.000000,0.000000,Sin Informar,-1,,Sin Informar,N,N,-1,-1,Sin Informar,-1,Sin Informar,,Sin Informar,0,-1,-1,VISA GOLD,-1,-1,No Aplica,-1,-1,4509,-1,-1,Pago total,-1,-1,Pago por ventanilla,-1,-1,I,I,I,I,I,I,AUTOMOVIL,SUPERMERCADOS,SUPERMERCADOS,HOGAR_ELECTRO,,,,,,,,,,,,,,CG,OK,MA,CURRENT,,1,1,1,1,,,,,,,CG,CG,0.000000
CU 0800114729225,F,080-Rosario,Rosario,-1.000000,M,S,ARGENTINA,SANTA FE,OTROS,0.000000,0.000000,0.000000,Sin Informar,-1,,Sin Informar,N,N,-1,-1,Sin Informar,-1,Sin Informar,,Sin Informar,1,-1,-1,VISA CLASSIC,-1,-1,No Aplica,-1,-1,9462,-1,-1,Pago total,-1,-1,Pago por ventanilla,-1,-1,I,I,I,I,I,I,AUTOMOVIL,AUTOMOVIL,AUTOMOVIL,AUTOMOVIL,,,,,,,,0.000000,0.000000,,,,,CG,SIN PROD CRED,MA,CURRENT,,1,1,1,1,,,,,,,CG,CG,0.000000
CU 0800114730557,F,230-Ushuaia,Austral,-1.000000,F,S,ARGENTINA,SIN INFORMAR,OTROS,0.000000,0.000000,0.000000,Sin Informar,-1,,Sin Informar,N,N,-1,-1,Sin Informar,-1,Sin Informar,,Público,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000,0.000000,,,,,CG,SIN PROD CRED,MA,CURRENT,,1,1,1,1,,,,,,,CG,CG,0.000000
CU 0800114730855,F,306-Concepcion del Uruguay,Rosario,-1.000000,M,S,ARGENTINA,ENTRE RIOS,OTROS,0.000000,0.000000,0.000000,PREFECTURA NAVAL ARGENTINA,SLGR,AS DD,SUBP. SALTO GRANDE/045-212501,S,S,N,-1,Sin Informar,-1,Sin Informar,R,Público,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000,0.000000,AUTOMOVIL,AUTOMOVIL,AUTOMOVIL,SUPERMERCADOS,CG,SIN PROD CRED,MA,CURRENT,,,,,,,,,,,,CG,CG,0.000000
CU 0800114736774,F,291-Godoy Cruz,Cuyo,-1.000000,M,S,ARGENTINA,MENDOZA,OTROS,0.000000,0.000000,0.000000,EJERCITO ARGENTINO,U2360,000000000001817,HARAS  CU NACIONAL,N,N,N,-1,Sin Informar,-1,Sin Informar,V,Público,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000,0.000000,,,,,CG,SIN PROD CRED,MA,CURRENT,,1,1,1,1,,,,,,,CG,CG,0.000000
CU 0800114739372,F,128-Moron,AMBA Oeste,-1.000000,F,C,ARGENTINA,BUENOS AIRES,OTROS,0.000000,0.000000,0.000000,Sin Informar,-1,,Sin Informar,N,N,-1,-1,Sin Informar,-1,Sin Informar,,Sin Informar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000,0.000000,AUTOMOVIL,AUTOMOVIL,AUTOMOVIL,HOGAR_DECO,CG,SIN PROD CRED,MA,CURRENT,,1,1,1,1,,,,,,,CG,CG,0.000000
CU 0800114741019,F,107-Villa Devoto,AMBA Oeste,-1.000000,F,V,ARGENTINA,CAPITAL FEDERAL,OTROS,0.000000,0.000000,0.000000,ANSES PAGO JUBILACIONES,107,,SUCURSAL VILLA DEVOTO,S,N,N,JW,Jubilados,JUBI,Público,,Público,0,0,-1,VISA CLASSIC,MASTERCARD INTERNACIONAL,-1,No Aplica,No Aplica,-1,4510,5892,-1,Pago total,Pago total,-1,Pago total de caja de ahorro,Debito en caja de ahorro,-1,I,I,D,I,I,I,OTROS,INDUMENTARIA,INDUMENTARIA,INDUMENTARIA,,,,,,,,1.000000,0.000000,OTROS,OTROS,OTROS,OTROS,PS,OK,Publico,CURRENT,,1,1,1,1,,,,,,,PS,PS,0.000000
